claude_file	source_line	symbol_kind	symbol_name	feature_id	target_simple_file	planned_simple_symbol	implementation_action	test_gate
services/tips/tipScheduler.ts	32	function	getTipToShowOnSpinner	services	src/app/llm_caret/claude_full/services/tips/tipScheduler.spl	function_getTipToShowOnSpinner	port-symbol-behavior	unit + system parity assertion
services/tips/tipScheduler.ts	48	function	recordShownTip	services	src/app/llm_caret/claude_full/services/tips/tipScheduler.spl	function_recordShownTip	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	38	function	hasThinkingBlocks	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_hasThinkingBlocks	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	66	function	stripToolSearchFieldsFromMessages	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_stripToolSearchFieldsFromMessages	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	74	function	normalizedContent	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_normalizedContent	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	124	function	countTokensWithAPI	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_countTokensWithAPI	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	140	function	countMessagesTokensWithAPI	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_countMessagesTokensWithAPI	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	203	function	roughTokenCountEstimation	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_roughTokenCountEstimation	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	215	function	bytesPerTokenForFileType	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_bytesPerTokenForFileType	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	234	function	roughTokenCountEstimationForFileType	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_roughTokenCountEstimationForFileType	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	251	function	countTokensViaHaikuFallback	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_countTokensViaHaikuFallback	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	327	function	roughTokenCountEstimationForMessages	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_roughTokenCountEstimationForMessages	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	341	function	roughTokenCountEstimationForMessage	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_roughTokenCountEstimationForMessage	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	371	function	roughTokenCountEstimationForContent	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_roughTokenCountEstimationForContent	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	391	function	roughTokenCountEstimationForBlock	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_roughTokenCountEstimationForBlock	port-symbol-behavior	unit + system parity assertion
services/tokenEstimation.ts	437	function	countTokensWithBedrock	services	src/app/llm_caret/claude_full/services/tokenEstimation.spl	function_countTokensWithBedrock	port-symbol-behavior	unit + system parity assertion
services/tools/StreamingToolExecutor.ts	14	type	MessageUpdate	services	src/app/llm_caret/claude_full/services/tools/StreamingToolExecutor.spl	type_MessageUpdate	port-symbol-behavior	unit + system parity assertion
services/tools/StreamingToolExecutor.ts	19	type	ToolStatus	services	src/app/llm_caret/claude_full/services/tools/StreamingToolExecutor.spl	type_ToolStatus	port-symbol-behavior	unit + system parity assertion
services/tools/StreamingToolExecutor.ts	21	type	TrackedTool	services	src/app/llm_caret/claude_full/services/tools/StreamingToolExecutor.spl	type_TrackedTool	port-symbol-behavior	unit + system parity assertion
services/tools/StreamingToolExecutor.ts	40	class	StreamingToolExecutor	services	src/app/llm_caret/claude_full/services/tools/StreamingToolExecutor.spl	class_StreamingToolExecutor	port-symbol-behavior	unit + system parity assertion
services/tools/StreamingToolExecutor.ts	130	function	executingTools	services	src/app/llm_caret/claude_full/services/tools/StreamingToolExecutor.spl	function_executingTools	port-symbol-behavior	unit + system parity assertion
services/tools/StreamingToolExecutor.ts	255	function	executing	services	src/app/llm_caret/claude_full/services/tools/StreamingToolExecutor.spl	function_executing	port-symbol-behavior	unit + system parity assertion
services/tools/StreamingToolExecutor.ts	276	function	collectResults	services	src/app/llm_caret/claude_full/services/tools/StreamingToolExecutor.spl	function_collectResults	port-symbol-behavior	unit + system parity assertion
services/tools/StreamingToolExecutor.ts	477	function	progressPromise	services	src/app/llm_caret/claude_full/services/tools/StreamingToolExecutor.spl	function_progressPromise	port-symbol-behavior	unit + system parity assertion
services/tools/StreamingToolExecutor.ts	521	function	markToolUseAsComplete	services	src/app/llm_caret/claude_full/services/tools/StreamingToolExecutor.spl	function_markToolUseAsComplete	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	150	function	classifyToolError	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_classifyToolError	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	181	function	ruleSourceToOTelSource	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_ruleSourceToOTelSource	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	207	function	decisionReasonToOTelSource	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_decisionReasonToOTelSource	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	252	function	getNextImagePasteId	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_getNextImagePasteId	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	264	type	MessageUpdateLazy	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	type_MessageUpdateLazy	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	272	type	McpServerType	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	type_McpServerType	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	283	function	findMcpServerConnection	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_findMcpServerConnection	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	308	function	getMcpServerType	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_getMcpServerType	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	326	function	getMcpServerBaseUrlFromToolName	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_getMcpServerBaseUrlFromToolName	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	492	function	streamedCheckPermissionsAndCallTool	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_streamedCheckPermissionsAndCallTool	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	578	function	buildSchemaNotSentHint	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_buildSchemaNotSentHint	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	599	function	checkPermissionsAndCallTool	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_checkPermissionsAndCallTool	port-symbol-behavior	unit + system parity assertion
services/tools/toolExecution.ts	1403	function	addToolResult	services	src/app/llm_caret/claude_full/services/tools/toolExecution.spl	function_addToolResult	port-symbol-behavior	unit + system parity assertion
services/tools/toolHooks.ts	35	type	PostToolUseHooksResult	services	src/app/llm_caret/claude_full/services/tools/toolHooks.spl	type_PostToolUseHooksResult	port-symbol-behavior	unit + system parity assertion
services/tools/toolHooks.ts	332	function	resolveHookPermissionDecision	services	src/app/llm_caret/claude_full/services/tools/toolHooks.spl	function_resolveHookPermissionDecision	port-symbol-behavior	unit + system parity assertion
services/tools/toolOrchestration.ts	8	function	getMaxToolUseConcurrency	services	src/app/llm_caret/claude_full/services/tools/toolOrchestration.spl	function_getMaxToolUseConcurrency	port-symbol-behavior	unit + system parity assertion
services/tools/toolOrchestration.ts	14	type	MessageUpdate	services	src/app/llm_caret/claude_full/services/tools/toolOrchestration.spl	type_MessageUpdate	port-symbol-behavior	unit + system parity assertion
services/tools/toolOrchestration.ts	84	type	Batch	services	src/app/llm_caret/claude_full/services/tools/toolOrchestration.spl	type_Batch	port-symbol-behavior	unit + system parity assertion
services/tools/toolOrchestration.ts	91	function	partitionToolCalls	services	src/app/llm_caret/claude_full/services/tools/toolOrchestration.spl	function_partitionToolCalls	port-symbol-behavior	unit + system parity assertion
services/tools/toolOrchestration.ts	179	function	markToolUseAsComplete	services	src/app/llm_caret/claude_full/services/tools/toolOrchestration.spl	function_markToolUseAsComplete	port-symbol-behavior	unit + system parity assertion
services/toolUseSummary/toolUseSummaryGenerator.ts	26	type	ToolInfo	services	src/app/llm_caret/claude_full/services/toolUseSummary/toolUseSummaryGenerator.spl	type_ToolInfo	port-symbol-behavior	unit + system parity assertion
services/toolUseSummary/toolUseSummaryGenerator.ts	32	type	GenerateToolUseSummaryParams	services	src/app/llm_caret/claude_full/services/toolUseSummary/toolUseSummaryGenerator.spl	type_GenerateToolUseSummaryParams	port-symbol-behavior	unit + system parity assertion
services/toolUseSummary/toolUseSummaryGenerator.ts	45	function	generateToolUseSummary	services	src/app/llm_caret/claude_full/services/toolUseSummary/toolUseSummaryGenerator.spl	function_generateToolUseSummary	port-symbol-behavior	unit + system parity assertion
services/toolUseSummary/toolUseSummaryGenerator.ts	102	function	truncateJson	services	src/app/llm_caret/claude_full/services/toolUseSummary/toolUseSummaryGenerator.spl	function_truncateJson	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	23	function	shouldUseVCR	services	src/app/llm_caret/claude_full/services/vcr.spl	function_shouldUseVCR	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	39	function	withFixture<T>	services	src/app/llm_caret/claude_full/services/vcr.spl	function_withFixture_T_	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	88	function	withVCR	services	src/app/llm_caret/claude_full/services/vcr.spl	function_withVCR	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	163	function	addCachedCostToTotalSessionCost	services	src/app/llm_caret/claude_full/services/vcr.spl	function_addCachedCostToTotalSessionCost	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	175	function	mapMessages	services	src/app/llm_caret/claude_full/services/vcr.spl	function_mapMessages	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	221	function	mapValuesDeep	services	src/app/llm_caret/claude_full/services/vcr.spl	function_mapValuesDeep	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	238	function	mapAssistantMessage	services	src/app/llm_caret/claude_full/services/vcr.spl	function_mapAssistantMessage	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	278	function	mapMessage	services	src/app/llm_caret/claude_full/services/vcr.spl	function_mapMessage	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	291	function	dehydrateValue	services	src/app/llm_caret/claude_full/services/vcr.spl	function_dehydrateValue	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	338	function	hydrateValue	services	src/app/llm_caret/claude_full/services/vcr.spl	function_hydrateValue	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	367	function	cachedBuffer	services	src/app/llm_caret/claude_full/services/vcr.spl	function_cachedBuffer	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	382	function	withTokenCountVCR	services	src/app/llm_caret/claude_full/services/vcr.spl	function_withTokenCountVCR	port-symbol-behavior	unit + system parity assertion
services/vcr.ts	402	function	result	services	src/app/llm_caret/claude_full/services/vcr.spl	function_result	port-symbol-behavior	unit + system parity assertion
services/voiceKeyterms.ts	40	function	splitIdentifier	services	src/app/llm_caret/claude_full/services/voiceKeyterms.spl	function_splitIdentifier	port-symbol-behavior	unit + system parity assertion
services/voiceKeyterms.ts	48	function	fileNameWords	services	src/app/llm_caret/claude_full/services/voiceKeyterms.spl	function_fileNameWords	port-symbol-behavior	unit + system parity assertion
services/voiceKeyterms.ts	63	function	getVoiceKeyterms	services	src/app/llm_caret/claude_full/services/voiceKeyterms.spl	function_getVoiceKeyterms	port-symbol-behavior	unit + system parity assertion
services/voiceStreamSTT.ts	51	type	VoiceStreamCallbacks	services	src/app/llm_caret/claude_full/services/voiceStreamSTT.spl	type_VoiceStreamCallbacks	port-symbol-behavior	unit + system parity assertion
services/voiceStreamSTT.ts	60	type	FinalizeSource	services	src/app/llm_caret/claude_full/services/voiceStreamSTT.spl	type_FinalizeSource	port-symbol-behavior	unit + system parity assertion
services/voiceStreamSTT.ts	67	type	VoiceStreamConnection	services	src/app/llm_caret/claude_full/services/voiceStreamSTT.spl	type_VoiceStreamConnection	port-symbol-behavior	unit + system parity assertion
services/voiceStreamSTT.ts	75	type	VoiceStreamTranscriptText	services	src/app/llm_caret/claude_full/services/voiceStreamSTT.spl	type_VoiceStreamTranscriptText	port-symbol-behavior	unit + system parity assertion
services/voiceStreamSTT.ts	80	type	VoiceStreamTranscriptEndpoint	services	src/app/llm_caret/claude_full/services/voiceStreamSTT.spl	type_VoiceStreamTranscriptEndpoint	port-symbol-behavior	unit + system parity assertion
services/voiceStreamSTT.ts	84	type	VoiceStreamTranscriptError	services	src/app/llm_caret/claude_full/services/voiceStreamSTT.spl	type_VoiceStreamTranscriptError	port-symbol-behavior	unit + system parity assertion
services/voiceStreamSTT.ts	90	type	VoiceStreamMessage	services	src/app/llm_caret/claude_full/services/voiceStreamSTT.spl	type_VoiceStreamMessage	port-symbol-behavior	unit + system parity assertion
services/voiceStreamSTT.ts	98	function	isVoiceStreamAvailable	services	src/app/llm_caret/claude_full/services/voiceStreamSTT.spl	function_isVoiceStreamAvailable	port-symbol-behavior	unit + system parity assertion
services/voiceStreamSTT.ts	111	function	connectVoiceStream	services	src/app/llm_caret/claude_full/services/voiceStreamSTT.spl	function_connectVoiceStream	port-symbol-behavior	unit + system parity assertion
services/voice.ts	20	type	AudioNapi	services	src/app/llm_caret/claude_full/services/voice.spl	type_AudioNapi	port-symbol-behavior	unit + system parity assertion
services/voice.ts	24	function	loadAudioNapi	services	src/app/llm_caret/claude_full/services/voice.spl	function_loadAudioNapi	port-symbol-behavior	unit + system parity assertion
services/voice.ts	49	function	hasCommand	services	src/app/llm_caret/claude_full/services/voice.spl	function_hasCommand	port-symbol-behavior	unit + system parity assertion
services/voice.ts	72	type	ArecordProbeResult	services	src/app/llm_caret/claude_full/services/voice.spl	type_ArecordProbeResult	port-symbol-behavior	unit + system parity assertion
services/voice.ts	75	function	probeArecord	services	src/app/llm_caret/claude_full/services/voice.spl	function_probeArecord	port-symbol-behavior	unit + system parity assertion
services/voice.ts	120	function	_resetArecordProbeForTesting	services	src/app/llm_caret/claude_full/services/voice.spl	function__resetArecordProbeForTesting	port-symbol-behavior	unit + system parity assertion
services/voice.ts	130	function	linuxHasAlsaCards	services	src/app/llm_caret/claude_full/services/voice.spl	function_linuxHasAlsaCards	port-symbol-behavior	unit + system parity assertion
services/voice.ts	141	function	_resetAlsaCardsForTesting	services	src/app/llm_caret/claude_full/services/voice.spl	function__resetAlsaCardsForTesting	port-symbol-behavior	unit + system parity assertion
services/voice.ts	145	type	PackageManagerInfo	services	src/app/llm_caret/claude_full/services/voice.spl	type_PackageManagerInfo	port-symbol-behavior	unit + system parity assertion
services/voice.ts	151	function	detectPackageManager	services	src/app/llm_caret/claude_full/services/voice.spl	function_detectPackageManager	port-symbol-behavior	unit + system parity assertion
services/voice.ts	190	function	checkVoiceDependencies	services	src/app/llm_caret/claude_full/services/voice.spl	function_checkVoiceDependencies	port-symbol-behavior	unit + system parity assertion
services/voice.ts	231	type	RecordingAvailability	services	src/app/llm_caret/claude_full/services/voice.spl	type_RecordingAvailability	port-symbol-behavior	unit + system parity assertion
services/voice.ts	241	function	requestMicrophonePermission	services	src/app/llm_caret/claude_full/services/voice.spl	function_requestMicrophonePermission	port-symbol-behavior	unit + system parity assertion
services/voice.ts	259	function	checkRecordingAvailability	services	src/app/llm_caret/claude_full/services/voice.spl	function_checkRecordingAvailability	port-symbol-behavior	unit + system parity assertion
services/voice.ts	335	function	startRecording	services	src/app/llm_caret/claude_full/services/voice.spl	function_startRecording	port-symbol-behavior	unit + system parity assertion
services/voice.ts	398	function	startSoxRecording	services	src/app/llm_caret/claude_full/services/voice.spl	function_startSoxRecording	port-symbol-behavior	unit + system parity assertion
services/voice.ts	468	function	startArecordRecording	services	src/app/llm_caret/claude_full/services/voice.spl	function_startArecordRecording	port-symbol-behavior	unit + system parity assertion
services/voice.ts	515	function	stopRecording	services	src/app/llm_caret/claude_full/services/voice.spl	function_stopRecording	port-symbol-behavior	unit + system parity assertion
setup.ts	56	function	setup	setup	src/app/llm_caret/claude_full/setup.spl	function_setup	port-symbol-behavior	unit + system parity assertion
skills/bundled/batch.ts	19	function	buildPrompt	skills	src/app/llm_caret/claude_full/skills/bundled/batch.spl	function_buildPrompt	port-symbol-behavior	unit + system parity assertion
skills/bundled/batch.ts	100	function	registerBatchSkill	skills	src/app/llm_caret/claude_full/skills/bundled/batch.spl	function_registerBatchSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/claudeApi.ts	7	type	SkillContent	skills	src/app/llm_caret/claude_full/skills/bundled/claudeApi.spl	type_SkillContent	port-symbol-behavior	unit + system parity assertion
skills/bundled/claudeApi.ts	9	type	DetectedLanguage	skills	src/app/llm_caret/claude_full/skills/bundled/claudeApi.spl	type_DetectedLanguage	port-symbol-behavior	unit + system parity assertion
skills/bundled/claudeApi.ts	30	function	detectLanguage	skills	src/app/llm_caret/claude_full/skills/bundled/claudeApi.spl	function_detectLanguage	port-symbol-behavior	unit + system parity assertion
skills/bundled/claudeApi.ts	55	function	getFilesForLanguage	skills	src/app/llm_caret/claude_full/skills/bundled/claudeApi.spl	function_getFilesForLanguage	port-symbol-behavior	unit + system parity assertion
skills/bundled/claudeApi.ts	64	function	processContent	skills	src/app/llm_caret/claude_full/skills/bundled/claudeApi.spl	function_processContent	port-symbol-behavior	unit + system parity assertion
skills/bundled/claudeApi.ts	81	function	buildInlineReference	skills	src/app/llm_caret/claude_full/skills/bundled/claudeApi.spl	function_buildInlineReference	port-symbol-behavior	unit + system parity assertion
skills/bundled/claudeApi.ts	132	function	buildPrompt	skills	src/app/llm_caret/claude_full/skills/bundled/claudeApi.spl	function_buildPrompt	port-symbol-behavior	unit + system parity assertion
skills/bundled/claudeApi.ts	180	function	registerClaudeApiSkill	skills	src/app/llm_caret/claude_full/skills/bundled/claudeApi.spl	function_registerClaudeApiSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/claudeInChrome.ts	16	function	registerClaudeInChromeSkill	skills	src/app/llm_caret/claude_full/skills/bundled/claudeInChrome.spl	function_registerClaudeInChromeSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/debug.ts	12	function	registerDebugSkill	skills	src/app/llm_caret/claude_full/skills/bundled/debug.spl	function_registerDebugSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/index.ts	24	function	initBundledSkills	skills	src/app/llm_caret/claude_full/skills/bundled/index.spl	function_initBundledSkills	port-symbol-behavior	unit + system parity assertion
skills/bundled/keybindings.ts	20	function	generateContextsTable	skills	src/app/llm_caret/claude_full/skills/bundled/keybindings.spl	function_generateContextsTable	port-symbol-behavior	unit + system parity assertion
skills/bundled/keybindings.ts	33	function	generateActionsTable	skills	src/app/llm_caret/claude_full/skills/bundled/keybindings.spl	function_generateActionsTable	port-symbol-behavior	unit + system parity assertion
skills/bundled/keybindings.ts	51	function	keys	skills	src/app/llm_caret/claude_full/skills/bundled/keybindings.spl	function_keys	port-symbol-behavior	unit + system parity assertion
skills/bundled/keybindings.ts	61	function	inferContextFromAction	skills	src/app/llm_caret/claude_full/skills/bundled/keybindings.spl	function_inferContextFromAction	port-symbol-behavior	unit + system parity assertion
skills/bundled/keybindings.ts	89	function	generateReservedShortcuts	skills	src/app/llm_caret/claude_full/skills/bundled/keybindings.spl	function_generateReservedShortcuts	port-symbol-behavior	unit + system parity assertion
skills/bundled/keybindings.ts	292	function	registerKeybindingsSkill	skills	src/app/llm_caret/claude_full/skills/bundled/keybindings.spl	function_registerKeybindingsSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/keybindings.ts	332	function	markdownTable	skills	src/app/llm_caret/claude_full/skills/bundled/keybindings.spl	function_markdownTable	port-symbol-behavior	unit + system parity assertion
skills/bundled/keybindings.ts	333	function	separator	skills	src/app/llm_caret/claude_full/skills/bundled/keybindings.spl	function_separator	port-symbol-behavior	unit + system parity assertion
skills/bundled/loop.ts	25	function	buildPrompt	skills	src/app/llm_caret/claude_full/skills/bundled/loop.spl	function_buildPrompt	port-symbol-behavior	unit + system parity assertion
skills/bundled/loop.ts	74	function	registerLoopSkill	skills	src/app/llm_caret/claude_full/skills/bundled/loop.spl	function_registerLoopSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/loremIpsum.ts	202	function	generateLoremIpsum	skills	src/app/llm_caret/claude_full/skills/bundled/loremIpsum.spl	function_generateLoremIpsum	port-symbol-behavior	unit + system parity assertion
skills/bundled/loremIpsum.ts	234	function	registerLoremIpsumSkill	skills	src/app/llm_caret/claude_full/skills/bundled/loremIpsum.spl	function_registerLoremIpsumSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/remember.ts	4	function	registerRememberSkill	skills	src/app/llm_caret/claude_full/skills/bundled/remember.spl	function_registerRememberSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	35	function	taggedIdToUUID	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	function_taggedIdToUUID	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	59	type	ConnectorInfo	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	type_ConnectorInfo	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	65	function	getConnectedClaudeAIConnectors	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	function_getConnectedClaudeAIConnectors	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	89	function	sanitizeConnectorName	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	function_sanitizeConnectorName	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	97	function	formatConnectorsInfo	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	function_formatConnectorsInfo	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	118	function	formatSetupNotes	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	function_formatSetupNotes	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	119	function	items	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	function_items	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	123	function	getCurrentRepoHttpsUrl	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	function_getCurrentRepoHttpsUrl	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	135	function	buildPrompt	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	function_buildPrompt	port-symbol-behavior	unit + system parity assertion
skills/bundled/scheduleRemoteAgents.ts	324	function	registerScheduleRemoteAgentsSkill	skills	src/app/llm_caret/claude_full/skills/bundled/scheduleRemoteAgents.spl	function_registerScheduleRemoteAgentsSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/simplify.ts	55	function	registerSimplifySkill	skills	src/app/llm_caret/claude_full/skills/bundled/simplify.spl	function_registerSimplifySkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/skillify.ts	6	function	extractUserMessages	skills	src/app/llm_caret/claude_full/skills/bundled/skillify.spl	function_extractUserMessages	port-symbol-behavior	unit + system parity assertion
skills/bundled/skillify.ts	158	function	registerSkillifySkill	skills	src/app/llm_caret/claude_full/skills/bundled/skillify.spl	function_registerSkillifySkill	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	15	type	BundledSkillDefinition	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	type_BundledSkillDefinition	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	53	function	registerBundledSkill	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	function_registerBundledSkill	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	106	function	getBundledSkills	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	function_getBundledSkills	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	113	function	clearBundledSkills	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	function_clearBundledSkills	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	120	function	getBundledSkillExtractDir	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	function_getBundledSkillExtractDir	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	131	function	extractBundledSkillFiles	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	function_extractBundledSkillFiles	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	147	function	writeSkillFiles	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	function_writeSkillFiles	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	186	function	safeWriteFile	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	function_safeWriteFile	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	196	function	resolveSkillFilePath	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	function_resolveSkillFilePath	port-symbol-behavior	unit + system parity assertion
skills/bundledSkills.ts	208	function	prependBaseDir	skills	src/app/llm_caret/claude_full/skills/bundledSkills.spl	function_prependBaseDir	port-symbol-behavior	unit + system parity assertion
skills/bundled/stuck.ts	61	function	registerStuckSkill	skills	src/app/llm_caret/claude_full/skills/bundled/stuck.spl	function_registerStuckSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/updateConfig.ts	10	function	generateSettingsSchema	skills	src/app/llm_caret/claude_full/skills/bundled/updateConfig.spl	function_generateSettingsSchema	port-symbol-behavior	unit + system parity assertion
skills/bundled/updateConfig.ts	445	function	registerUpdateConfigSkill	skills	src/app/llm_caret/claude_full/skills/bundled/updateConfig.spl	function_registerUpdateConfigSkill	port-symbol-behavior	unit + system parity assertion
skills/bundled/verify.ts	12	function	registerVerifySkill	skills	src/app/llm_caret/claude_full/skills/bundled/verify.spl	function_registerVerifySkill	port-symbol-behavior	unit + system parity assertion
skills/loadSkillsDir.ts	67	type	LoadedFrom	skills	src/app/llm_caret/claude_full/skills/loadSkillsDir.spl	type_LoadedFrom	port-symbol-behavior	unit + system parity assertion
skills/loadSkillsDir.ts	78	function	getSkillsPath	skills	src/app/llm_caret/claude_full/skills/loadSkillsDir.spl	function_getSkillsPath	port-symbol-behavior	unit + system parity assertion
skills/loadSkillsDir.ts	100	function	estimateSkillFrontmatterTokens	skills	src/app/llm_caret/claude_full/skills/loadSkillsDir.spl	function_estimateSkillFrontmatterTokens	port-symbol-behavior	unit + system parity assertion
skills/loadSkillsDir.ts	118	function	getFileIdentity	skills	src/app/llm_caret/claude_full/skills/loadSkillsDir.spl	function_getFileIdentity	port-symbol-behavior	unit + system parity assertion
skills/loadSkillsDir.ts	127	type	SkillWithPath	skills	src/app/llm_caret/claude_full/skills/loadSkillsDir.spl	type_SkillWithPath	port-symbol-behavior	unit + system parity assertion
skills/loadSkillsDir.ts	136	function	parseHooksFromFrontmatter	skills	src/app/llm_caret/claude_full/skills/loadSkillsDir.spl	function_parseHooksFromFrontmatter	port-symbol-behavior	unit + system parity assertion
