claude_file	source_loc	extension	feature_id	target_simple_file	target_min_loc	target_capsule	implementation_action	primary_tests	done_gate
hooks/useCommandKeybindings.tsx	107	tsx	hooks	src/app/llm_caret/claude_full/hooks/useCommandKeybindings.spl	107	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useCommandKeybindings_spec.spl	target LOC >= 107; behavior parity assertions; symbol rows implemented
hooks/useCommandQueue.ts	15	ts	hooks	src/app/llm_caret/claude_full/hooks/useCommandQueue.spl	15	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useCommandQueue_spec.spl	target LOC >= 15; behavior parity assertions; symbol rows implemented
hooks/useCopyOnSelect.ts	98	ts	hooks	src/app/llm_caret/claude_full/hooks/useCopyOnSelect.spl	98	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useCopyOnSelect_spec.spl	target LOC >= 98; behavior parity assertions; symbol rows implemented
hooks/useDeferredHookMessages.ts	46	ts	hooks	src/app/llm_caret/claude_full/hooks/useDeferredHookMessages.spl	46	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useDeferredHookMessages_spec.spl	target LOC >= 46; behavior parity assertions; symbol rows implemented
hooks/useDiffData.ts	110	ts	hooks	src/app/llm_caret/claude_full/hooks/useDiffData.spl	110	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useDiffData_spec.spl	target LOC >= 110; behavior parity assertions; symbol rows implemented
hooks/useDiffInIDE.ts	379	ts	hooks	src/app/llm_caret/claude_full/hooks/useDiffInIDE.spl	379	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useDiffInIDE_spec.spl	target LOC >= 379; behavior parity assertions; symbol rows implemented
hooks/useDirectConnect.ts	229	ts	hooks	src/app/llm_caret/claude_full/hooks/useDirectConnect.spl	229	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useDirectConnect_spec.spl	target LOC >= 229; behavior parity assertions; symbol rows implemented
hooks/useDoublePress.ts	62	ts	hooks	src/app/llm_caret/claude_full/hooks/useDoublePress.spl	62	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useDoublePress_spec.spl	target LOC >= 62; behavior parity assertions; symbol rows implemented
hooks/useDynamicConfig.ts	22	ts	hooks	src/app/llm_caret/claude_full/hooks/useDynamicConfig.spl	22	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useDynamicConfig_spec.spl	target LOC >= 22; behavior parity assertions; symbol rows implemented
hooks/useElapsedTime.ts	37	ts	hooks	src/app/llm_caret/claude_full/hooks/useElapsedTime.spl	37	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useElapsedTime_spec.spl	target LOC >= 37; behavior parity assertions; symbol rows implemented
hooks/useExitOnCtrlCD.ts	95	ts	hooks	src/app/llm_caret/claude_full/hooks/useExitOnCtrlCD.spl	95	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useExitOnCtrlCD_spec.spl	target LOC >= 95; behavior parity assertions; symbol rows implemented
hooks/useExitOnCtrlCDWithKeybindings.ts	24	ts	hooks	src/app/llm_caret/claude_full/hooks/useExitOnCtrlCDWithKeybindings.spl	24	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useExitOnCtrlCDWithKeybindings_spec.spl	target LOC >= 24; behavior parity assertions; symbol rows implemented
hooks/useFileHistorySnapshotInit.ts	25	ts	hooks	src/app/llm_caret/claude_full/hooks/useFileHistorySnapshotInit.spl	25	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useFileHistorySnapshotInit_spec.spl	target LOC >= 25; behavior parity assertions; symbol rows implemented
hooks/useGlobalKeybindings.tsx	248	tsx	hooks	src/app/llm_caret/claude_full/hooks/useGlobalKeybindings.spl	248	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useGlobalKeybindings_spec.spl	target LOC >= 248; behavior parity assertions; symbol rows implemented
hooks/useHistorySearch.ts	303	ts	hooks	src/app/llm_caret/claude_full/hooks/useHistorySearch.spl	303	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useHistorySearch_spec.spl	target LOC >= 303; behavior parity assertions; symbol rows implemented
hooks/useIdeAtMentioned.ts	76	ts	hooks	src/app/llm_caret/claude_full/hooks/useIdeAtMentioned.spl	76	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useIdeAtMentioned_spec.spl	target LOC >= 76; behavior parity assertions; symbol rows implemented
hooks/useIdeConnectionStatus.ts	33	ts	hooks	src/app/llm_caret/claude_full/hooks/useIdeConnectionStatus.spl	33	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useIdeConnectionStatus_spec.spl	target LOC >= 33; behavior parity assertions; symbol rows implemented
hooks/useIDEIntegration.tsx	69	tsx	hooks	src/app/llm_caret/claude_full/hooks/useIDEIntegration.spl	69	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useIDEIntegration_spec.spl	target LOC >= 69; behavior parity assertions; symbol rows implemented
hooks/useIdeLogging.ts	41	ts	hooks	src/app/llm_caret/claude_full/hooks/useIdeLogging.spl	41	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useIdeLogging_spec.spl	target LOC >= 41; behavior parity assertions; symbol rows implemented
hooks/useIdeSelection.ts	150	ts	hooks	src/app/llm_caret/claude_full/hooks/useIdeSelection.spl	150	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useIdeSelection_spec.spl	target LOC >= 150; behavior parity assertions; symbol rows implemented
hooks/useInboxPoller.ts	969	ts	hooks	src/app/llm_caret/claude_full/hooks/useInboxPoller.spl	969	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useInboxPoller_spec.spl	target LOC >= 969; behavior parity assertions; symbol rows implemented
hooks/useInputBuffer.ts	132	ts	hooks	src/app/llm_caret/claude_full/hooks/useInputBuffer.spl	132	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useInputBuffer_spec.spl	target LOC >= 132; behavior parity assertions; symbol rows implemented
hooks/useIssueFlagBanner.ts	133	ts	hooks	src/app/llm_caret/claude_full/hooks/useIssueFlagBanner.spl	133	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useIssueFlagBanner_spec.spl	target LOC >= 133; behavior parity assertions; symbol rows implemented
hooks/useLogMessages.ts	119	ts	hooks	src/app/llm_caret/claude_full/hooks/useLogMessages.spl	119	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useLogMessages_spec.spl	target LOC >= 119; behavior parity assertions; symbol rows implemented
hooks/useLspPluginRecommendation.tsx	193	tsx	hooks	src/app/llm_caret/claude_full/hooks/useLspPluginRecommendation.spl	193	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useLspPluginRecommendation_spec.spl	target LOC >= 193; behavior parity assertions; symbol rows implemented
hooks/useMailboxBridge.ts	21	ts	hooks	src/app/llm_caret/claude_full/hooks/useMailboxBridge.spl	21	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useMailboxBridge_spec.spl	target LOC >= 21; behavior parity assertions; symbol rows implemented
hooks/useMainLoopModel.ts	34	ts	hooks	src/app/llm_caret/claude_full/hooks/useMainLoopModel.spl	34	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useMainLoopModel_spec.spl	target LOC >= 34; behavior parity assertions; symbol rows implemented
hooks/useManagePlugins.ts	304	ts	hooks	src/app/llm_caret/claude_full/hooks/useManagePlugins.spl	304	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useManagePlugins_spec.spl	target LOC >= 304; behavior parity assertions; symbol rows implemented
hooks/useMemoryUsage.ts	39	ts	hooks	src/app/llm_caret/claude_full/hooks/useMemoryUsage.spl	39	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useMemoryUsage_spec.spl	target LOC >= 39; behavior parity assertions; symbol rows implemented
hooks/useMergedClients.ts	23	ts	hooks	src/app/llm_caret/claude_full/hooks/useMergedClients.spl	23	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useMergedClients_spec.spl	target LOC >= 23; behavior parity assertions; symbol rows implemented
hooks/useMergedCommands.ts	15	ts	hooks	src/app/llm_caret/claude_full/hooks/useMergedCommands.spl	15	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useMergedCommands_spec.spl	target LOC >= 15; behavior parity assertions; symbol rows implemented
hooks/useMergedTools.ts	44	ts	hooks	src/app/llm_caret/claude_full/hooks/useMergedTools.spl	44	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useMergedTools_spec.spl	target LOC >= 44; behavior parity assertions; symbol rows implemented
hooks/useMinDisplayTime.ts	35	ts	hooks	src/app/llm_caret/claude_full/hooks/useMinDisplayTime.spl	35	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useMinDisplayTime_spec.spl	target LOC >= 35; behavior parity assertions; symbol rows implemented
hooks/useNotifyAfterTimeout.ts	65	ts	hooks	src/app/llm_caret/claude_full/hooks/useNotifyAfterTimeout.spl	65	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useNotifyAfterTimeout_spec.spl	target LOC >= 65; behavior parity assertions; symbol rows implemented
hooks/useOfficialMarketplaceNotification.tsx	47	tsx	hooks	src/app/llm_caret/claude_full/hooks/useOfficialMarketplaceNotification.spl	47	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useOfficialMarketplaceNotification_spec.spl	target LOC >= 47; behavior parity assertions; symbol rows implemented
hooks/usePasteHandler.ts	285	ts	hooks	src/app/llm_caret/claude_full/hooks/usePasteHandler.spl	285	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/usePasteHandler_spec.spl	target LOC >= 285; behavior parity assertions; symbol rows implemented
hooks/usePluginRecommendationBase.tsx	104	tsx	hooks	src/app/llm_caret/claude_full/hooks/usePluginRecommendationBase.spl	104	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/usePluginRecommendationBase_spec.spl	target LOC >= 104; behavior parity assertions; symbol rows implemented
hooks/usePromptsFromClaudeInChrome.tsx	70	tsx	hooks	src/app/llm_caret/claude_full/hooks/usePromptsFromClaudeInChrome.spl	70	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/usePromptsFromClaudeInChrome_spec.spl	target LOC >= 70; behavior parity assertions; symbol rows implemented
hooks/usePromptSuggestion.ts	177	ts	hooks	src/app/llm_caret/claude_full/hooks/usePromptSuggestion.spl	177	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/usePromptSuggestion_spec.spl	target LOC >= 177; behavior parity assertions; symbol rows implemented
hooks/usePrStatus.ts	106	ts	hooks	src/app/llm_caret/claude_full/hooks/usePrStatus.spl	106	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/usePrStatus_spec.spl	target LOC >= 106; behavior parity assertions; symbol rows implemented
hooks/useQueueProcessor.ts	68	ts	hooks	src/app/llm_caret/claude_full/hooks/useQueueProcessor.spl	68	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useQueueProcessor_spec.spl	target LOC >= 68; behavior parity assertions; symbol rows implemented
hooks/useRemoteSession.ts	605	ts	hooks	src/app/llm_caret/claude_full/hooks/useRemoteSession.spl	605	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useRemoteSession_spec.spl	target LOC >= 605; behavior parity assertions; symbol rows implemented
hooks/useReplBridge.tsx	722	tsx	hooks	src/app/llm_caret/claude_full/hooks/useReplBridge.spl	722	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useReplBridge_spec.spl	target LOC >= 722; behavior parity assertions; symbol rows implemented
hooks/useScheduledTasks.ts	139	ts	hooks	src/app/llm_caret/claude_full/hooks/useScheduledTasks.spl	139	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useScheduledTasks_spec.spl	target LOC >= 139; behavior parity assertions; symbol rows implemented
hooks/useSearchInput.ts	364	ts	hooks	src/app/llm_caret/claude_full/hooks/useSearchInput.spl	364	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useSearchInput_spec.spl	target LOC >= 364; behavior parity assertions; symbol rows implemented
hooks/useSessionBackgrounding.ts	158	ts	hooks	src/app/llm_caret/claude_full/hooks/useSessionBackgrounding.spl	158	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useSessionBackgrounding_spec.spl	target LOC >= 158; behavior parity assertions; symbol rows implemented
hooks/useSettingsChange.ts	25	ts	hooks	src/app/llm_caret/claude_full/hooks/useSettingsChange.spl	25	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useSettingsChange_spec.spl	target LOC >= 25; behavior parity assertions; symbol rows implemented
hooks/useSettings.ts	17	ts	hooks	src/app/llm_caret/claude_full/hooks/useSettings.spl	17	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useSettings_spec.spl	target LOC >= 17; behavior parity assertions; symbol rows implemented
hooks/useSkillImprovementSurvey.ts	105	ts	hooks	src/app/llm_caret/claude_full/hooks/useSkillImprovementSurvey.spl	105	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useSkillImprovementSurvey_spec.spl	target LOC >= 105; behavior parity assertions; symbol rows implemented
hooks/useSkillsChange.ts	62	ts	hooks	src/app/llm_caret/claude_full/hooks/useSkillsChange.spl	62	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useSkillsChange_spec.spl	target LOC >= 62; behavior parity assertions; symbol rows implemented
hooks/useSSHSession.ts	241	ts	hooks	src/app/llm_caret/claude_full/hooks/useSSHSession.spl	241	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useSSHSession_spec.spl	target LOC >= 241; behavior parity assertions; symbol rows implemented
hooks/useSwarmInitialization.ts	81	ts	hooks	src/app/llm_caret/claude_full/hooks/useSwarmInitialization.spl	81	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useSwarmInitialization_spec.spl	target LOC >= 81; behavior parity assertions; symbol rows implemented
hooks/useSwarmPermissionPoller.ts	330	ts	hooks	src/app/llm_caret/claude_full/hooks/useSwarmPermissionPoller.spl	330	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useSwarmPermissionPoller_spec.spl	target LOC >= 330; behavior parity assertions; symbol rows implemented
hooks/useTaskListWatcher.ts	221	ts	hooks	src/app/llm_caret/claude_full/hooks/useTaskListWatcher.spl	221	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useTaskListWatcher_spec.spl	target LOC >= 221; behavior parity assertions; symbol rows implemented
hooks/useTasksV2.ts	250	ts	hooks	src/app/llm_caret/claude_full/hooks/useTasksV2.spl	250	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useTasksV2_spec.spl	target LOC >= 250; behavior parity assertions; symbol rows implemented
hooks/useTeammateViewAutoExit.ts	63	ts	hooks	src/app/llm_caret/claude_full/hooks/useTeammateViewAutoExit.spl	63	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useTeammateViewAutoExit_spec.spl	target LOC >= 63; behavior parity assertions; symbol rows implemented
hooks/useTeleportResume.tsx	84	tsx	hooks	src/app/llm_caret/claude_full/hooks/useTeleportResume.spl	84	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useTeleportResume_spec.spl	target LOC >= 84; behavior parity assertions; symbol rows implemented
hooks/useTerminalSize.ts	15	ts	hooks	src/app/llm_caret/claude_full/hooks/useTerminalSize.spl	15	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useTerminalSize_spec.spl	target LOC >= 15; behavior parity assertions; symbol rows implemented
hooks/useTextInput.ts	529	ts	hooks	src/app/llm_caret/claude_full/hooks/useTextInput.spl	529	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useTextInput_spec.spl	target LOC >= 529; behavior parity assertions; symbol rows implemented
hooks/useTimeout.ts	14	ts	hooks	src/app/llm_caret/claude_full/hooks/useTimeout.spl	14	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useTimeout_spec.spl	target LOC >= 14; behavior parity assertions; symbol rows implemented
hooks/useTurnDiffs.ts	213	ts	hooks	src/app/llm_caret/claude_full/hooks/useTurnDiffs.spl	213	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useTurnDiffs_spec.spl	target LOC >= 213; behavior parity assertions; symbol rows implemented
hooks/useTypeahead.tsx	1384	tsx	hooks	src/app/llm_caret/claude_full/hooks/useTypeahead.spl	1384	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useTypeahead_spec.spl	target LOC >= 1384; behavior parity assertions; symbol rows implemented
hooks/useUpdateNotification.ts	34	ts	hooks	src/app/llm_caret/claude_full/hooks/useUpdateNotification.spl	34	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useUpdateNotification_spec.spl	target LOC >= 34; behavior parity assertions; symbol rows implemented
hooks/useVimInput.ts	316	ts	hooks	src/app/llm_caret/claude_full/hooks/useVimInput.spl	316	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useVimInput_spec.spl	target LOC >= 316; behavior parity assertions; symbol rows implemented
hooks/useVirtualScroll.ts	721	ts	hooks	src/app/llm_caret/claude_full/hooks/useVirtualScroll.spl	721	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useVirtualScroll_spec.spl	target LOC >= 721; behavior parity assertions; symbol rows implemented
hooks/useVoiceEnabled.ts	25	ts	hooks	src/app/llm_caret/claude_full/hooks/useVoiceEnabled.spl	25	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useVoiceEnabled_spec.spl	target LOC >= 25; behavior parity assertions; symbol rows implemented
hooks/useVoiceIntegration.tsx	676	tsx	hooks	src/app/llm_caret/claude_full/hooks/useVoiceIntegration.spl	676	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useVoiceIntegration_spec.spl	target LOC >= 676; behavior parity assertions; symbol rows implemented
hooks/useVoice.ts	1144	ts	hooks	src/app/llm_caret/claude_full/hooks/useVoice.spl	1144	llm_caret.claude_full.hooks	port-full-behavior	test/03_system/tools/llm/claude_full/hooks/useVoice_spec.spl	target LOC >= 1144; behavior parity assertions; symbol rows implemented
ink/Ansi.tsx	291	tsx	ink	src/app/llm_caret/claude_full/ink/Ansi.spl	291	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/Ansi_spec.spl	target LOC >= 291; behavior parity assertions; symbol rows implemented
ink/bidi.ts	139	ts	ink	src/app/llm_caret/claude_full/ink/bidi.spl	139	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/bidi_spec.spl	target LOC >= 139; behavior parity assertions; symbol rows implemented
ink/clearTerminal.ts	74	ts	ink	src/app/llm_caret/claude_full/ink/clearTerminal.spl	74	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/clearTerminal_spec.spl	target LOC >= 74; behavior parity assertions; symbol rows implemented
ink/colorize.ts	231	ts	ink	src/app/llm_caret/claude_full/ink/colorize.spl	231	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/colorize_spec.spl	target LOC >= 231; behavior parity assertions; symbol rows implemented
ink/components/AlternateScreen.tsx	79	tsx	ink	src/app/llm_caret/claude_full/ink/components/AlternateScreen.spl	79	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/AlternateScreen_spec.spl	target LOC >= 79; behavior parity assertions; symbol rows implemented
ink/components/AppContext.ts	21	ts	ink	src/app/llm_caret/claude_full/ink/components/AppContext.spl	21	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/AppContext_spec.spl	target LOC >= 21; behavior parity assertions; symbol rows implemented
ink/components/App.tsx	657	tsx	ink	src/app/llm_caret/claude_full/ink/components/App.spl	657	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/App_spec.spl	target LOC >= 657; behavior parity assertions; symbol rows implemented
ink/components/Box.tsx	213	tsx	ink	src/app/llm_caret/claude_full/ink/components/Box.spl	213	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/Box_spec.spl	target LOC >= 213; behavior parity assertions; symbol rows implemented
ink/components/Button.tsx	191	tsx	ink	src/app/llm_caret/claude_full/ink/components/Button.spl	191	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/Button_spec.spl	target LOC >= 191; behavior parity assertions; symbol rows implemented
ink/components/ClockContext.tsx	111	tsx	ink	src/app/llm_caret/claude_full/ink/components/ClockContext.spl	111	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/ClockContext_spec.spl	target LOC >= 111; behavior parity assertions; symbol rows implemented
ink/components/CursorDeclarationContext.ts	32	ts	ink	src/app/llm_caret/claude_full/ink/components/CursorDeclarationContext.spl	32	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/CursorDeclarationContext_spec.spl	target LOC >= 32; behavior parity assertions; symbol rows implemented
ink/components/ErrorOverview.tsx	108	tsx	ink	src/app/llm_caret/claude_full/ink/components/ErrorOverview.spl	108	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/ErrorOverview_spec.spl	target LOC >= 108; behavior parity assertions; symbol rows implemented
ink/components/Link.tsx	41	tsx	ink	src/app/llm_caret/claude_full/ink/components/Link.spl	41	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/Link_spec.spl	target LOC >= 41; behavior parity assertions; symbol rows implemented
ink/components/Newline.tsx	38	tsx	ink	src/app/llm_caret/claude_full/ink/components/Newline.spl	38	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/Newline_spec.spl	target LOC >= 38; behavior parity assertions; symbol rows implemented
ink/components/NoSelect.tsx	67	tsx	ink	src/app/llm_caret/claude_full/ink/components/NoSelect.spl	67	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/NoSelect_spec.spl	target LOC >= 67; behavior parity assertions; symbol rows implemented
ink/components/RawAnsi.tsx	56	tsx	ink	src/app/llm_caret/claude_full/ink/components/RawAnsi.spl	56	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/RawAnsi_spec.spl	target LOC >= 56; behavior parity assertions; symbol rows implemented
ink/components/ScrollBox.tsx	236	tsx	ink	src/app/llm_caret/claude_full/ink/components/ScrollBox.spl	236	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/ScrollBox_spec.spl	target LOC >= 236; behavior parity assertions; symbol rows implemented
ink/components/Spacer.tsx	19	tsx	ink	src/app/llm_caret/claude_full/ink/components/Spacer.spl	19	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/Spacer_spec.spl	target LOC >= 19; behavior parity assertions; symbol rows implemented
ink/components/StdinContext.ts	49	ts	ink	src/app/llm_caret/claude_full/ink/components/StdinContext.spl	49	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/StdinContext_spec.spl	target LOC >= 49; behavior parity assertions; symbol rows implemented
ink/components/TerminalFocusContext.tsx	51	tsx	ink	src/app/llm_caret/claude_full/ink/components/TerminalFocusContext.spl	51	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/TerminalFocusContext_spec.spl	target LOC >= 51; behavior parity assertions; symbol rows implemented
ink/components/TerminalSizeContext.tsx	6	tsx	ink	src/app/llm_caret/claude_full/ink/components/TerminalSizeContext.spl	6	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/TerminalSizeContext_spec.spl	target LOC >= 6; behavior parity assertions; symbol rows implemented
ink/components/Text.tsx	253	tsx	ink	src/app/llm_caret/claude_full/ink/components/Text.spl	253	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/components/Text_spec.spl	target LOC >= 253; behavior parity assertions; symbol rows implemented
ink/constants.ts	2	ts	ink	src/app/llm_caret/claude_full/ink/constants.spl	2	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/constants_spec.spl	target LOC >= 2; behavior parity assertions; symbol rows implemented
ink/dom.ts	484	ts	ink	src/app/llm_caret/claude_full/ink/dom.spl	484	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/dom_spec.spl	target LOC >= 484; behavior parity assertions; symbol rows implemented
ink/events/click-event.ts	38	ts	ink	src/app/llm_caret/claude_full/ink/events/click-event.spl	38	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/events/click-event_spec.spl	target LOC >= 38; behavior parity assertions; symbol rows implemented
ink/events/dispatcher.ts	233	ts	ink	src/app/llm_caret/claude_full/ink/events/dispatcher.spl	233	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/events/dispatcher_spec.spl	target LOC >= 233; behavior parity assertions; symbol rows implemented
ink/events/emitter.ts	39	ts	ink	src/app/llm_caret/claude_full/ink/events/emitter.spl	39	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/events/emitter_spec.spl	target LOC >= 39; behavior parity assertions; symbol rows implemented
ink/events/event-handlers.ts	73	ts	ink	src/app/llm_caret/claude_full/ink/events/event-handlers.spl	73	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/events/event-handlers_spec.spl	target LOC >= 73; behavior parity assertions; symbol rows implemented
ink/events/event.ts	11	ts	ink	src/app/llm_caret/claude_full/ink/events/event.spl	11	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/events/event_spec.spl	target LOC >= 11; behavior parity assertions; symbol rows implemented
ink/events/focus-event.ts	21	ts	ink	src/app/llm_caret/claude_full/ink/events/focus-event.spl	21	llm_caret.claude_full.ink	port-full-behavior	test/03_system/tools/llm/claude_full/ink/events/focus-event_spec.spl	target LOC >= 21; behavior parity assertions; symbol rows implemented
